pandas.index,filename,doi,title,level,section,nchar,status,parser,coordinates,end_char,score,start_char,text,type
5,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Study site and experimental design,4701,True,spacy-trf,"50.92878,11.5899",135,15.409275,134,Jena,LOC
6,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Study site and experimental design,4701,True,spacy-trf,"50.92878,11.5899",178,15.409275,176,Jena Experiment,FAC
7,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Study site and experimental design,4701,True,spacy-trf,"50.92878,11.5899",264,15.409275,261,The Jena Experiment,FAC
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Data collection,2299,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Data analyses,4503,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Results,12327,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Realized species richness,3477,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Functional richness (FRic),2672,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Functional evenness (FEve),1063,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Functional divergence (FDiv),502,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Between-community dissimilarity in species and functional trait composition,3770,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Dissimilarity in species and functional trait composition caused by assembly-history treatments,830,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Discussion,8801,True,spacy-trf,"50.92878,11.5899",214,15.409275,211,the Jena Experiment,FAC
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Species richness and functional trait diversity,4833,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Convergence in species and functional trait composition,3505,False,spacy-trf
0,journal.pone.0101928.xml,10.1371/journal.pone.0101928,Different Assembly Processes Drive Shifts in Species and Functional Composition in Experimental Grasslands Varying in Sown Diversity and Community History,body,Supporting Information,278,False,spacy-trf
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,title,title,88,True,spacy-trf,"36.45552,28.22049",3,15.663365,2,Mediterranean,LOC
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,title,title,88,True,spacy-trf,"16.81412,-92.09515",14,12.23111,13,Israel,GPE
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,abstract,abstract,1602,False,spacy-trf
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"34.88593,22.36816",89,19.139519,86,the Eastern Mediterranean,LOC
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"57.34446,9.91304",166,14.709421,165,EM,LOC
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"57.34446,9.91304",208,14.709421,207,EM,LOC
3,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"36.45552,28.22049",222,15.663365,221,Mediterranean,LOC
4,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"36.45552,28.22049",276,15.663365,275,Mediterranean,LOC
5,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"32.58333,35",315,17.157856,313,Haifa Bay,LOC
6,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"7.48253,-58.62506",329,14.418332,328,Nile,LOC
7,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"32.95,35.23333",344,16.9136,343,Akko,LOC
8,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"32.92814,35.07647",346,12.953114,345,Acre,LOC
9,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"32.95,35.23333",350,16.9136,348,Akko Plain,LOC
10,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"32.95,35.23333",386,16.9136,385,Akko,FAC
11,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"16.81412,-92.09515",431,12.23111,430,Israel,GPE
12,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"36.45552,28.22049",466,15.663365,465,Mediterranean,LOC
13,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"32.58333,35",494,17.157856,492,Haifa Bay,LOC
14,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Introduction,2873,True,spacy-trf,"16.81412,-92.09515",497,12.23111,496,Israel,GPE
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"32.58333,35",2,17.157856,0,Haifa Bay,GPE
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"16.81412,-92.09515",7,12.23111,6,Israel,GPE
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"36.45552,28.22049",15,15.663365,14,Mediterranean,LOC
3,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"32.95,35.23333",36,16.9136,35,Akko,LOC
4,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"36.45552,28.22049",54,15.663365,53,Mediterranean,LOC
5,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"16.81412,-92.09515",57,12.23111,56,Israel,GPE
6,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"32.87033,35.08147",127,13.821769,124,the Zevulun Plain,LOC
7,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"32.58333,35",133,17.157856,132,Haifa,GPE
8,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Haifa Bay,1024,True,spacy-trf,"32.95,35.23333",135,16.9136,134,Akko,GPE
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"32.58333,35",47,17.157856,45,Haifa Bay,LOC
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"32.95,35.23333",317,16.9136,316,Akko,GPE
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"32.58333,35",365,17.157856,363,Haifa Bay,LOC
3,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"55.29703,-1.7289",425,11.005821,423,North East,LOC
4,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"36.45552,28.22049",1212,15.663365,1211,Mediterranean,LOC
5,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"16.81412,-92.09515",1215,12.23111,1214,Israel,GPE
6,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"32.58333,35",1240,17.157856,1238,Haifa Bay,LOC
7,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"57.34446,9.91304",1447,14.709421,1446,EM,LOC
8,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"57.34446,9.91304",1450,14.709421,1449,EM,LOC
9,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"32.58333,35",1540,17.157856,1538,Haifa Bay,LOC
10,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"34.88593,22.36816",1932,19.139519,1929,the Eastern Mediterranean,LOC
11,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"34.88593,22.36816",1953,19.139519,1950,the Eastern Mediterranean,LOC
12,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"48.84394,76.11818",1957,10.58355,1956,Turkey,GPE
13,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"18.31667,-77.38333",1959,15.899196,1958,Cyprus,GPE
14,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"35.27348,33.75529",1961,17.157856,1960,Syria,GPE
15,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Methods,10270,True,spacy-trf,"16.81412,-92.09515",1964,12.23111,1963,Israel,GPE
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Core and modern samples,2788,True,spacy-trf,"32.58333,35",46,17.157856,44,Haifa Bay,LOC
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Core and modern samples,2788,True,spacy-trf,"32.95,35.23333",316,16.9136,315,Akko,GPE
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Core and modern samples,2788,True,spacy-trf,"32.58333,35",364,17.157856,362,Haifa Bay,LOC
3,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Core and modern samples,2788,True,spacy-trf,"55.29703,-1.7289",424,11.005821,422,North East,LOC
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Biological data,950,False,spacy-trf
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Multivariate analyses,5037,True,spacy-trf,"36.45552,28.22049",438,15.663365,437,Mediterranean,LOC
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Multivariate analyses,5037,True,spacy-trf,"16.81412,-92.09515",441,12.23111,440,Israel,GPE
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Multivariate analyses,5037,True,spacy-trf,"32.58333,35",466,17.157856,464,Haifa Bay,LOC
3,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Multivariate analyses,5037,True,spacy-trf,"57.34446,9.91304",676,14.709421,675,EM,LOC
4,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Multivariate analyses,5037,True,spacy-trf,"32.58333,35",766,17.157856,764,Haifa Bay,LOC
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Smoothing,200,False,spacy-trf
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Vegetation model,1283,True,spacy-trf,"34.88593,22.36816",199,19.139519,196,the Eastern Mediterranean,LOC
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Vegetation model,1283,True,spacy-trf,"34.88593,22.36816",220,19.139519,217,the Eastern Mediterranean,LOC
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Vegetation model,1283,True,spacy-trf,"48.84394,76.11818",224,10.58355,223,Turkey,GPE
3,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Vegetation model,1283,True,spacy-trf,"18.31667,-77.38333",226,15.899196,225,Cyprus,GPE
4,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Vegetation model,1283,True,spacy-trf,"35.27348,33.75529",228,17.157856,227,Syria,GPE
5,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Vegetation model,1283,True,spacy-trf,"16.81412,-92.09515",231,12.23111,230,Israel,GPE
0,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Results,2182,True,spacy-trf,"32.95,35.23333",68,16.9136,67,Akko,GPE
1,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Results,2182,True,spacy-trf,"32.9,35.33333",71,13.086413,70,Galilee,LOC
2,journal.pone.0102090.xml,10.1371/journal.pone.0102090,Vulnerability of Mediterranean Ecosystems to Long-Term Changes along the Coast of Israel,body,Results,2182,True,spacy-trf,"32.58333,35",181,17.157856,178,the Haifa Bay,LOC
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,title,title,71,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,abstract,abstract,1409,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Introduction,2874,True,spacy-trf,"37.22032,-86.47026",516,12.3632345,513,the Houguanhu Region,LOC
1,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Introduction,2874,True,spacy-trf,"32.22445,120.23268",519,15.464636,517,Wuhan City,GPE
2,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Introduction,2874,True,spacy-trf,"27.33333,128.56667",522,11.019035,521,China,GPE
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"37.22032,-86.47026",6,12.3632345,3,The Houguanhu Region,GPE
1,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"30.18827,120.9964",28,16.468658,26,Hubei Province,GPE
2,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"27.33333,128.56667",31,11.019035,30,China,GPE
3,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"37.22032,-86.47026",34,12.3632345,32,Houguanhu Region,GPE
4,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"37.22032,-86.47026",78,12.3632345,76,Houguanhu Region,GPE
5,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,UNDEFINED,105,,104,Houguanhu,GPE
6,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"37.22032,-86.47026",139,12.3632345,136,The Houguanhu Region,GPE
7,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"37.22032,-86.47026",238,12.3632345,235,the Houguanhu Region,LOC
8,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"18.26667,-77.11667",243,8.97175,240,the Zhiyin Lake,LOC
9,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"25.91489,118.68602",247,17.605637,244,the Houguan Lake,LOC
10,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"37.22032,-86.47026",338,12.3632345,336,Houguanhu Region,GPE
11,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Methodology,9047,True,spacy-trf,"27.33333,128.56667",448,11.019035,447,China,GPE
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"37.22032,-86.47026",5,12.3632345,2,The Houguanhu Region,GPE
1,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"30.18827,120.9964",27,16.468658,25,Hubei Province,GPE
2,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"27.33333,128.56667",30,11.019035,29,China,GPE
3,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"37.22032,-86.47026",33,12.3632345,31,Houguanhu Region,GPE
4,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"37.22032,-86.47026",77,12.3632345,75,Houguanhu Region,GPE
5,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,UNDEFINED,104,,103,Houguanhu,GPE
6,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"37.22032,-86.47026",138,12.3632345,135,The Houguanhu Region,GPE
7,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"37.22032,-86.47026",237,12.3632345,234,the Houguanhu Region,LOC
8,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"18.26667,-77.11667",242,8.97175,239,the Zhiyin Lake,LOC
9,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"25.91489,118.68602",246,17.605637,243,the Houguan Lake,LOC
10,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"37.22032,-86.47026",337,12.3632345,335,Houguanhu Region,GPE
11,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Case study,2446,True,spacy-trf,"27.33333,128.56667",447,11.019035,446,China,GPE
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Field survey,2627,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Aesthetic landscape value coefficients,877,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Ecological landscape value coefficients,1938,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Integrated evaluation of landscape values,1143,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Results,4375,True,spacy-trf,"37.22032,-86.47026",541,12.3632345,539,Houguanhu Region,LOC
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Landscape value coefficients,1802,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Combination of Landscape values,831,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Distribution of landscape values,1732,True,spacy-trf,"37.22032,-86.47026",109,12.3632345,107,Houguanhu Region,LOC
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Discussion,5181,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Metrics for evaluating landscape values,704,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Landscape functions/values and landscape attributes,1252,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Implications for landscape planning,2187,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Limitations and future improvements,1024,False,spacy-trf
0,journal.pone.0102437.xml,10.1371/journal.pone.0102437,Combining Aesthetic with Ecological Values for Landscape Sustainability,body,Conclusions,969,False,spacy-trf
0,journal.pone.0104060.xml,10.1371/journal.pone.0104060,A New Measure of Functional Evenness and Some of Its Properties,title,title,63,False,spacy-trf
0,journal.pone.0104060.xml,10.1371/journal.pone.0104060,A New Measure of Functional Evenness and Some of Its Properties,abstract,abstract,829,False,spacy-trf
0,journal.pone.0104060.xml,10.1371/journal.pone.0104060,A New Measure of Functional Evenness and Some of Its Properties,body,Introduction,3850,False,spacy-trf
0,journal.pone.0104060.xml,10.1371/journal.pone.0104060,A New Measure of Functional Evenness and Some of Its Properties,body,A New Measure of Functional Evenness,3081,False,spacy-trf
0,journal.pone.0104060.xml,10.1371/journal.pone.0104060,A New Measure of Functional Evenness and Some of Its Properties,body,Case Study: Vegetation Secondary Succession along a Post-Fire Gradient,3808,True,spacy-trf,"5.68333,-57.83333",46,15.748952,45,Switzerland,GPE
1,journal.pone.0104060.xml,10.1371/journal.pone.0104060,A New Measure of Functional Evenness and Some of Its Properties,body,Case Study: Vegetation Secondary Succession along a Post-Fire Gradient,3808,True,spacy-trf,"-32.66667,-63.45",62,16.958826,61,Ticino,GPE
