doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
10.1371/journal.pone.0114015,"
       PLoS ONE
      ",,"
         Mehrabi
        , 
         Zia
        , 
         Slade
        , 
         Eleanor M.
        , 
         Solis
        , 
         Angel
        , 
         Mann
        , 
         Darren J.
        , 
         Chaline
        , 
         Nicolas
        . 2014. The Importance of Microhabitat for Biodiversity Sampling. 
       PLoS ONE
      . ",The Importance of Microhabitat for Biodiversity Sampling,2014,"
         Mehrabi
        , 
         Zia
        ","
         Mehrabi
        , 
         Zia
        , 
         Slade
        , 
         Eleanor M.
        , 
         Solis
        , 
         Angel
        , 
         Mann
        , 
         Darren J.
        , 
         Chaline
        , 
         Nicolas
        ","
      9
     (
      12
     ):
      e114015
     ","
      9
     ","
      12
     ","
      e114015
     ",,,False,"
Responses to microhabitat are often neglected when ecologists sample animal indicator groups. Microhabitats may be particularly influential in non-passive biodiversity sampling methods, such as baited traps or light traps, and for certain taxonomic groups which respond to fine scale environmental variation, such as insects. Here we test the effects of microhabitat on measures of species diversity, guild structure and biomass of dung beetles, a widely used ecological indicator taxon. We demonstrate that choice of trap placement influences dung beetle functional guild structure and species diversity. We found that locally measured environmental variables were unable to fully explain trap-based differences in species diversity metrics or microhabitat specialism of functional guilds. To compare the effects of habitat degradation on biodiversity across multiple sites, sampling protocols must be standardized and scale-relevant. Our work highlights the importance of considering microhabitat scale responses of indicator taxa and designing robust sampling protocols which account for variation in microhabitats during trap placement. We suggest that this can be achieved either through standardization of microhabitat or through better efforts to record relevant environmental variables that can be incorporated into analyses to account for microhabitat effects. This is especially important when rapidly assessing the consequences of human activity on biodiversity loss and associated ecosystem function and services.
",False,
10.1371/journal.pone.0118403,"
       PLOS ONE
      ",,"
         Baldeck
        , 
         Claire A.
        , 
         Asner
        , 
         Gregory P.
        , 
         Martin
        , 
         Robin E.
        , 
         Anderson
        , 
         Christopher B.
        , 
         Knapp
        , 
         David E.
        , 
         Kellner
        , 
         James R.
        , 
         Wright
        , 
         S. Joseph
        , 
         Kumar
        , 
         Lalit
        . 2015. Operational Tree Species Mapping in a Diverse Tropical Forest with Airborne Imaging Spectroscopy. 
       PLOS ONE
      . ",Operational Tree Species Mapping in a Diverse Tropical Forest with Airborne Imaging Spectroscopy,2015,"
         Baldeck
        , 
         Claire A.
        ","
         Baldeck
        , 
         Claire A.
        , 
         Asner
        , 
         Gregory P.
        , 
         Martin
        , 
         Robin E.
        , 
         Anderson
        , 
         Christopher B.
        , 
         Knapp
        , 
         David E.
        , 
         Kellner
        , 
         James R.
        , 
         Wright
        , 
         S. Joseph
        , 
         Kumar
        , 
         Lalit
        ","
      10
     (
      7
     ):
      e0118403
     ","
      10
     ","
      7
     ","
      e0118403
     ",,,False,"
Remote identification and mapping of canopy tree species can contribute valuable information towards our understanding of ecosystem biodiversity and function over large spatial scales. However, the extreme challenges posed by highly diverse, closed-canopy tropical forests have prevented automated remote species mapping of non-flowering tree crowns in these ecosystems. We set out to identify individuals of three focal canopy tree species amongst a diverse background of tree and liana species on Barro Colorado Island, Panama, using airborne imaging spectroscopy data. First, we compared two leading single-class classification methods—binary support vector machine (SVM) and biased SVM—for their performance in identifying pixels of a single focal species. From this comparison we determined that biased SVM was more precise and created a multi-species classification model by combining the three biased SVM models. This model was applied to the imagery to identify pixels belonging to the three focal species and the prediction results were then processed to create a map of focal species crown objects. Crown-level cross-validation of the training data indicated that the multi-species classification model had pixel-level producer’s accuracies of 94–97% for the three focal species, and field validation of the predicted crown objects indicated that these had user’s accuracies of 94–100%. Our results demonstrate the ability of high spatial and spectral resolution remote sensing to accurately detect non-flowering crowns of focal species within a diverse tropical forest. We attribute the success of our model to recent classification and mapping techniques adapted to species detection in diverse closed-canopy forests, which can pave the way for remote species mapping in a wider variety of ecosystems.
",False,
10.1371/journal.pone.0118580,"
       PLOS ONE
      ",,"
         Scyphers
        , 
         Steven B.
        , 
         Gouhier
        , 
         Tarik C.
        , 
         Grabowski
        , 
         Jonathan H.
        , 
         Beck
        , 
         Michael W.
        , 
         Mareska
        , 
         John
        , 
         Powers
        , 
         Sean P.
        , 
         Chapman
        , 
         Maura (Gee) Geraldine
        . 2015. Natural Shorelines Promote the Stability of Fish Communities in an Urbanized Coastal System. 
       PLOS ONE
      . ",Natural Shorelines Promote the Stability of Fish Communities in an Urbanized Coastal System,2015,"
         Scyphers
        , 
         Steven B.
        ","
         Scyphers
        , 
         Steven B.
        , 
         Gouhier
        , 
         Tarik C.
        , 
         Grabowski
        , 
         Jonathan H.
        , 
         Beck
        , 
         Michael W.
        , 
         Mareska
        , 
         John
        , 
         Powers
        , 
         Sean P.
        , 
         Chapman
        , 
         Maura (Gee) Geraldine
        ","
      10
     (
      6
     ):
      e0118580
     ","
      10
     ","
      6
     ","
      e0118580
     ",,,False,"
Habitat loss and fragmentation are leading causes of species extinctions in terrestrial, aquatic and marine systems. Along coastlines, natural habitats support high biodiversity and valuable ecosystem services but are often replaced with engineered structures for coastal protection or erosion control. We coupled high-resolution shoreline condition data with an eleven-year time series of fish community structure to examine how coastal protection structures impact community stability. Our analyses revealed that the most stable fish communities were nearest natural shorelines. Structurally complex engineered shorelines appeared to promote greater stability than simpler alternatives as communities nearest vertical walls, which are among the most prevalent structures, were most dissimilar from natural shorelines and had the lowest stability. We conclude that conserving and restoring natural habitats is essential for promoting ecological stability. However, in scenarios when natural habitats are not viable, engineered landscapes designed to mimic the complexity of natural habitats may provide similar ecological functions.
",False,
10.1371/journal.pone.0121444,"
       PLOS ONE
      ",,"
         van Breugel
        , 
         Paulo
        , 
         Kindt
        , 
         Roeland
        , 
         Lillesø
        , 
         Jens-Peter Barnekow
        , 
         van Breugel
        , 
         Michiel
        , 
         Jenkins
        , 
         Clinton N
        . 2015. Environmental Gap Analysis to Prioritize Conservation Efforts in Eastern Africa. 
       PLOS ONE
      . ",Environmental Gap Analysis to Prioritize Conservation Efforts in Eastern Africa,2015,"
         van Breugel
        , 
         Paulo
        ","
         van Breugel
        , 
         Paulo
        , 
         Kindt
        , 
         Roeland
        , 
         Lillesø
        , 
         Jens-Peter Barnekow
        , 
         van Breugel
        , 
         Michiel
        , 
         Jenkins
        , 
         Clinton N
        ","
      10
     (
      4
     ):
      e0121444
     ","
      10
     ","
      4
     ","
      e0121444
     ",,,False,"
Countries in eastern Africa have set aside significant proportions of their land for protection. But are these areas representative of the diverse range of species and habitats found in the region? And do conservation efforts include areas where the state of biodiversity is likely to deteriorate without further interventions? Various studies have addressed these questions at global and continental scales. However, meaningful conservation decisions are required at finer geographical scales. To operate more effectively at the national level, finer scale baseline data on species and on higher levels of biological organization such as the eco-regions are required, among other factors. Here we adopted a recently developed high-resolution potential natural vegetation (PNV) map for eastern Africa as a baseline to more effectively identify conservation priorities. We examined how well different potential natural vegetations (PNVs) are represented in the protected area (PA) network of eastern Africa and used a multivariate environmental similarity index to evaluate biases in PA versus PNV coverage. We additionally overlaid data of anthropogenic factors that potentially influence the natural vegetation to assess the level of threat to different PNVs. Our results indicate substantial differences in the conservation status of PNVs. In addition, particular PNVs in which biodiversity protection and ecological functions are at risk due to human influences are revealed. The data and approach presented here provide a step forward in developing more transparent and better informed translation from global priorities to regional or national implementation in eastern Africa, and are valid for other geographic regions.
",False,
10.1371/journal.pone.0125300,"
       PLOS ONE
      ",,"
         Yan
        , 
         Hong
        , 
         Liang
        , 
         Cunzhu
        , 
         Li
        , 
         Zhiyong
        , 
         Liu
        , 
         Zhongling
        , 
         Miao
        , 
         Bailing
        , 
         He
        , 
         Chunguang
        , 
         Sheng
        , 
         Lianxi
        , 
         Lamb
        , 
         Eric Gordon
        . 2015. Impact of Precipitation Patterns on Biomass and Species Richness of Annuals in a Dry Steppe. 
       PLOS ONE
      . ",Impact of Precipitation Patterns on Biomass and Species Richness of Annuals in a Dry Steppe,2015,"
         Yan
        , 
         Hong
        ","
         Yan
        , 
         Hong
        , 
         Liang
        , 
         Cunzhu
        , 
         Li
        , 
         Zhiyong
        , 
         Liu
        , 
         Zhongling
        , 
         Miao
        , 
         Bailing
        , 
         He
        , 
         Chunguang
        , 
         Sheng
        , 
         Lianxi
        , 
         Lamb
        , 
         Eric Gordon
        ","
      10
     (
      4
     ):
      e0125300
     ","
      10
     ","
      4
     ","
      e0125300
     ",,,False,"
Annuals are an important component part of plant communities in arid and semiarid grassland ecosystems. Although it is well known that precipitation has a significant impact on productivity and species richness of community or perennials, nevertheless, due to lack of measurements, especially long-term experiment data, there is little information on how quantity and patterns of precipitation affect similar attributes of annuals. This study addresses this knowledge gap by analyzing how quantity and temporal patterns of precipitation affect aboveground biomass, interannual variation aboveground biomass, relative aboveground biomass, and species richness of annuals using a 29-year dataset from a dry steppe site at the Inner Mongolia Grassland Ecosystem Research Station. Results showed that aboveground biomass and relative aboveground biomass of annuals increased with increasing precipitation. The coefficient of variation in aboveground biomass of annuals decreased significantly with increasing annual and growing-season precipitation. Species richness of annuals increased significantly with increasing annual precipitation and growing-season precipitation. Overall, this study highlights the importance of precipitation for aboveground biomass and species richness of annuals.
",False,
10.1371/journal.pone.0128923,"
       PLOS ONE
      ",,"
         Morante-Filho
        , 
         José Carlos
        , 
         Faria
        , 
         Deborah
        , 
         Mariano-Neto
        , 
         Eduardo
        , 
         Rhodes
        , 
         Jonathan
        , 
         Gibbons
        , 
         Philip
        . 2015. Birds in Anthropogenic Landscapes: The Responses of Ecological Groups to Forest Loss in the Brazilian Atlantic Forest. 
       PLOS ONE
      . ",Birds in Anthropogenic Landscapes: The Responses of Ecological Groups to Forest Loss in the Brazilian Atlantic Forest,2015,"
         Morante-Filho
        , 
         José Carlos
        ","
         Morante-Filho
        , 
         José Carlos
        , 
         Faria
        , 
         Deborah
        , 
         Mariano-Neto
        , 
         Eduardo
        , 
         Rhodes
        , 
         Jonathan
        , 
         Gibbons
        , 
         Philip
        ","
      10
     (
      6
     ):
      e0128923
     ","
      10
     ","
      6
     ","
      e0128923
     ",,,False,"
Habitat loss is the dominant threat to biodiversity and ecosystem functioning in terrestrial environments. In this study, we used an 
       
        a priori
        classification of bird species based on their dependence on native forest habitats (forest-specialist and habitat generalists) and specific food resources (frugivores and insectivores) to evaluate their responses to forest cover reduction in landscapes in the Brazilian Atlantic Forest. From the patch-landscapes approach, we delimited 40 forest sites, and quantified the percentage of native forest within a 2 km radius around the center of each site (from 6 - 85%). At each site, we sampled birds using the point-count method. We used a null model, a generalized linear model and a four-parameter logistic model to evaluate the relationship between richness and abundance of the bird groups and the native forest amount. A piecewise model was then used to determine the threshold value for bird groups that showed nonlinear responses. The richness and abundance of the bird community as a whole were not affected by changes in forest cover in this region. However, a decrease in forest cover had a negative effect on diversity of forest-specialist, frugivorous and insectivorous birds, and a positive effect on generalist birds. The species richness and abundance of all ecological groups were nonlinearly related to forest reduction and showed similar threshold values, i.e., there were abrupt changes in individuals and species numbers when forest amount was less than approximately 50%. Forest sites within landscapes with forest cover that was less than 50% contained a different bird species composition than more extensively forested sites and had fewer forest-specialist species and higher beta-diversity. Our study demonstrated the pervasive effect of forest reduction on bird communities in one of the most important hotspots for bird conservation and shows that many vulnerable species require extensive forest cover to persist.
",False,
10.1371/journal.pone.0134560,"
       PLOS ONE
      ",,"
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Du
        , 
         Guo-Zhen
        , 
         Hu
        , 
         Shuijin
        . 2015. Niche and Neutral Processes Together Determine Diversity Loss in Response to Fertilization in an Alpine Meadow Community. 
       PLOS ONE
      . ",Niche and Neutral Processes Together Determine Diversity Loss in Response to Fertilization in an Alpine Meadow Community,2015,"
         Li
        , 
         Wei
        ","
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Du
        , 
         Guo-Zhen
        , 
         Hu
        , 
         Shuijin
        ","
      10
     (
      8
     ):
      e0134560
     ","
      10
     ","
      8
     ","
      e0134560
     ",,,False,"
Fertilization via nutrient deposition and agricultural inputs is one of the most important factors driving decreases in plant diversity. However, we still do not fully understand which processes (niche process or neutral process) are more important in leading to decreases in plant diversity caused by fertilization. A hypothesis-based approach was used to test the relative importance of niche versus neutral processes along a fertilization gradient in an alpine meadow community on the eastern Tibetan plateau, China. Niche overlap values were calculated for species biomass, and the null model was used to generate the values of niche overlap expected at random. A linear regression modeling was used to evaluate the relationship between functional traits (specific leaf area, leaf dry matter content, and leaf total nitrogen concentration) and species relative abundance. Our results demonstrated that observed niche overlap for species biomass was significantly higher than expected at lower fertilization gradients. Moreover, we also found a significantly negative correlation between species relative abundance and specific leaf area and leaf dry matter content, but a significantly positive correlation between relative abundance and leaf nitrogen concentration at lower fertilization gradients. However, these relationships were not significant at higher fertilization gradients. We concluded that community assembly is dynamic progression along the environmental gradients, and niche and neutral processes may together determine species diversity loss in response to fertilization.
",False,
10.1371/journal.pone.0135917,"
       PLOS ONE
      ",,"
         Brandt
        , 
         Erika C.
        , 
         Petersen
        , 
         John E.
        , 
         Grossman
        , 
         Jake J.
        , 
         Allen
        , 
         George A.
        , 
         Benzing
        , 
         David H.
        , 
         Liu
        , 
         Jian
        . 2015. Relationships between Spatial Metrics and Plant Diversity in Constructed Freshwater Wetlands. 
       PLOS ONE
      . ",Relationships between Spatial Metrics and Plant Diversity in Constructed Freshwater Wetlands,2015,"
         Brandt
        , 
         Erika C.
        ","
         Brandt
        , 
         Erika C.
        , 
         Petersen
        , 
         John E.
        , 
         Grossman
        , 
         Jake J.
        , 
         Allen
        , 
         George A.
        , 
         Benzing
        , 
         David H.
        , 
         Liu
        , 
         Jian
        ","
      10
     (
      8
     ):
      e0135917
     ","
      10
     ","
      8
     ","
      e0135917
     ",,,False,"
The diversity of plant species and their distribution in space are both thought to have important effects on the function of wetland ecosystems. However, knowledge of the relationships between plant species and spatial diversity remains incomplete. In this study, we investigated relationships between spatial pattern and plant species diversity over a five year period following the initial restoration of experimental wetland ecosystems. In 2003, six identical and hydrologically-isolated 0.18 ha wetland “cells” were constructed in former farmland in northeast Ohio. The systems were subjected to planting treatments that resulted in different levels of vascular plant species diversity among cells. Plant species diversity was assessed through annual inventories. Plant spatial pattern was assessed by digitizing low-altitude aerial photographs taken at the same time as the inventories. Diversity metrics derived from the inventories were significantly related to certain spatial metrics derived from the photographs, including cover type diversity and contagion. We found that wetlands with high cover type diversity harbor higher plant species diversity than wetlands with fewer types of patches. We also found significant relationships between plant species diversity and spatial patterning of patch types, but the direction of the effect differed depending on the diversity metric used. Links between diversity and spatial pattern observed in this study suggest that high-resolution aerial imagery may provide wetland scientists with a useful tool for assessing plant diversity.
",False,
10.1371/journal.pone.0136040,"
       PLOS ONE
      ",,"
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Guo
        , 
         Liang
        , 
         Jing
        , 
         Guang-Hua
        , 
         Zhao
        , 
         Jie
        , 
         Du
        , 
         Guo-Zhen
        , 
         Miki
        , 
         Takeshi
        . 2015. Plant Functional Diversity Can Be Independent of Species Diversity: Observations Based on the Impact of 4-Yrs of Nitrogen and Phosphorus Additions in an Alpine Meadow. 
       PLOS ONE
      . ",Plant Functional Diversity Can Be Independent of Species Diversity: Observations Based on the Impact of 4-Yrs of Nitrogen and Phosphorus Additions in an Alpine Meadow,2015,"
         Li
        , 
         Wei
        ","
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Guo
        , 
         Liang
        , 
         Jing
        , 
         Guang-Hua
        , 
         Zhao
        , 
         Jie
        , 
         Du
        , 
         Guo-Zhen
        , 
         Miki
        , 
         Takeshi
        ","
      10
     (
      8
     ):
      e0136040
     ","
      10
     ","
      8
     ","
      e0136040
     ",,,False,"
Past studies have widely documented the decrease in species diversity in response to addition of nutrients, however functional diversity is often independent from species diversity. In this study, we conducted a field experiment to examine the effect of nitrogen and phosphorus fertilization ((NH4)2 HPO4) at 0, 15, 30 and 60 g m-2 yr-1 (F0, F15, F30 and F60) after 4 years of continuous fertilization on functional diversity and species diversity, and its relationship with productivity in an alpine meadow community on the Tibetan Plateau. To this purpose, three community-weighted mean trait values (specific leaf area, SLA; mature plant height, MPH; and seed size, SS) for 30 common species in each fertilization level were determined; three components of functional diversity (functional richness, FRic; functional evenness, FEve; and Rao’s index of quadratic entropy, FRao) were quantified. Our results showed that: (i) species diversity sharply decreased, but functional diversity remained stable with fertilization; (ii) community-weighted mean traits (SLA and MPH) had a significant increase along the fertilization level; (iii) aboveground biomass was not correlated with functional diversity, but it was significantly correlated with species diversity and MPH. Our results suggest that decreases in species diversity due to fertilization do not result in corresponding changes in functional diversity. Functional identity of species may be more important than functional diversity in influencing aboveground productivity in this alpine meadow community, and our results also support the mass ratio hypothesis; that is, the traits of the dominant species influenced the community biomass production.
",False,
10.1371/journal.pone.0138696,"
       PLOS ONE
      ",,"
         Lamy
        , 
         Thomas
        , 
         Legendre
        , 
         Pierre
        , 
         Chancerelle
        , 
         Yannick
        , 
         Siu
        , 
         Gilles
        , 
         Claudet
        , 
         Joachim
        , 
         Chen
        , 
         Chaolun Allen
        . 2015. Understanding the Spatio-Temporal Response of Coral Reef Fish Communities to Natural Disturbances: Insights from Beta-Diversity Decomposition. 
       PLOS ONE
      . ",Understanding the Spatio-Temporal Response of Coral Reef Fish Communities to Natural Disturbances: Insights from Beta-Diversity Decomposition,2015,"
         Lamy
        , 
         Thomas
        ","
         Lamy
        , 
         Thomas
        , 
         Legendre
        , 
         Pierre
        , 
         Chancerelle
        , 
         Yannick
        , 
         Siu
        , 
         Gilles
        , 
         Claudet
        , 
         Joachim
        , 
         Chen
        , 
         Chaolun Allen
        ","
      10
     (
      9
     ):
      e0138696
     ","
      10
     ","
      9
     ","
      e0138696
     ",,,False,"
Understanding how communities respond to natural disturbances is fundamental to assess the mechanisms of ecosystem resistance and resilience. However, ecosystem responses to natural disturbances are rarely monitored both through space and time, while the factors promoting ecosystem stability act at various temporal and spatial scales. Hence, assessing both the spatial and temporal variations in species composition is important to comprehensively explore the effects of natural disturbances. Here, we suggest a framework to better scrutinize the mechanisms underlying community responses to disturbances through both time and space. Our analytical approach is based on beta diversity decomposition into two components, replacement and biomass difference. We illustrate this approach using a 9-year monitoring of coral reef fish communities off Moorea Island (French Polynesia), which encompassed two severe natural disturbances: a crown-of-thorns starfish outbreak and a hurricane. These disturbances triggered a fast logistic decline in coral cover, which suffered a 90% decrease on all reefs. However, we found that the coral reef fish composition remained largely stable through time and space whereas compensatory changes in biomass among species were responsible for most of the temporal fluctuations, as outlined by the overall high contribution of the replacement component to total beta diversity. This suggests that, despite the severity of the two disturbances, fish communities exhibited high resistance and the ability to reorganize their compositions to maintain the same level of total community biomass as before the disturbances. We further investigated the spatial congruence of this pattern and showed that temporal dynamics involved different species across sites; yet, herbivores controlling the proliferation of algae that compete with coral communities were consistently favored. These results suggest that compensatory changes in biomass among species and spatial heterogeneity in species responses can provide further insurance against natural disturbances in coral reef ecosystems by promoting high levels of key species (herbivores). They can also allow the ecosystem to recover more quickly.
",False,
10.1371/journal.pone.0140423,"
       PLOS ONE
      ",,"
         Labrière
        , 
         Nicolas
        , 
         Laumonier
        , 
         Yves
        , 
         Locatelli
        , 
         Bruno
        , 
         Vieilledent
        , 
         Ghislain
        , 
         Comptour
        , 
         Marion
        , 
         Webb
        , 
         Edward
        . 2015. Ecosystem Services and Biodiversity in a Rapidly Transforming Landscape in Northern Borneo. 
       PLOS ONE
      . ",Ecosystem Services and Biodiversity in a Rapidly Transforming Landscape in Northern Borneo,2015,"
         Labrière
        , 
         Nicolas
        ","
         Labrière
        , 
         Nicolas
        , 
         Laumonier
        , 
         Yves
        , 
         Locatelli
        , 
         Bruno
        , 
         Vieilledent
        , 
         Ghislain
        , 
         Comptour
        , 
         Marion
        , 
         Webb
        , 
         Edward
        ","
      10
     (
      10
     ):
      e0140423
     ","
      10
     ","
      10
     ","
      e0140423
     ",,,False,"
Because industrial agriculture keeps expanding in Southeast Asia at the expense of natural forests and traditional swidden systems, comparing biodiversity and ecosystem services in the traditional forest–swidden agriculture system vs. monocultures is needed to guide decision making on land-use planning. Focusing on tree diversity, soil erosion control, and climate change mitigation through carbon storage, we surveyed vegetation and monitored soil loss in various land-use areas in a northern Bornean agricultural landscape shaped by swidden agriculture, rubber tapping, and logging, where various levels and types of disturbance have created a fine mosaic of vegetation from food crop fields to natural forest. Tree species diversity and ecosystem service production were highest in natural forests. Logged-over forests produced services similar to those of natural forests. Land uses related to the swidden agriculture system largely outperformed oil palm or rubber monocultures in terms of tree species diversity and service production. Natural and logged-over forests should be maintained or managed as integral parts of the swidden system, and landscape multifunctionality should be sustained. Because natural forests host a unique diversity of trees and produce high levels of ecosystem services, targeting carbon stock protection, e.g. through financial mechanisms such as Reducing Emissions from Deforestation and Forest Degradation (REDD+), will synergistically provide benefits for biodiversity and a wide range of other services. However, the way such mechanisms could benefit communities must be carefully evaluated to counter the high opportunity cost of conversion to monocultures that might generate greater income, but would be detrimental to the production of multiple ecosystem services.
",False,
10.1371/journal.pone.0141559,"
       PLOS ONE
      ",,"
         Zhu
        , 
         Dan H.
        , 
         Wang
        , 
         Ping
        , 
         Zhang
        , 
         Wei Z.
        , 
         Yuan
        , 
         Yue
        , 
         Li
        , 
         Bin
        , 
         Wang
        , 
         Jiang
        , 
         Liu
        , 
         Jian
        . 2015. Sampling and Complementarity Effects of Plant Diversity on Resource Use Increases the Invasion Resistance of Communities. 
       PLOS ONE
      . ",Sampling and Complementarity Effects of Plant Diversity on Resource Use Increases the Invasion Resistance of Communities,2015,"
         Zhu
        , 
         Dan H.
        ","
         Zhu
        , 
         Dan H.
        , 
         Wang
        , 
         Ping
        , 
         Zhang
        , 
         Wei Z.
        , 
         Yuan
        , 
         Yue
        , 
         Li
        , 
         Bin
        , 
         Wang
        , 
         Jiang
        , 
         Liu
        , 
         Jian
        ","
      10
     (
      11
     ):
      e0141559
     ","
      10
     ","
      11
     ","
      e0141559
     ",,,False,"

Background
Although plant diversity is postulated to resist invasion, studies have not provided consistent results, most of which were ascribed to the influences of other covariate environmental factors.


Methodology/Principal Findings
To explore the mechanisms by which plant diversity influences community invasibility, an experiment was conducted involving grassland sites varying in their species richness (one, two, four, eight, and sixteen species). Light interception efficiency and soil resources (total N, total P, and water content) were measured. The number of species, biomass, and the number of seedlings of the invading species decreased significantly with species richness. The presence of 
        
         Patrinia scabiosaefolia
         Fisch. ex Trev. and 
        
         Mosla dianthera
         (Buch.-Ham. ex Roxburgh) Maxim. significantly increased the resistance of the communities to invasion. A structural equation model showed that the richness of planted species had no direct and significant effect on invasion. Light interception efficiency had a negative effect on the invasion whereas soil water content had a positive effect. In monocultures, 
        
         Antenoron filiforme
         (Thunb.) Rob. et Vaut. showed the highest light interception efficiency and 
        
         P
        . 
        
         scabiosaefolia
         recorded the lowest soil water content. With increased planted-species richness, a greater percentage of pots showed light use efficiency higher than that of 
        
         A
        . 
        
         filiforme
         and a lower soil water content than that in 
        
         P
        . 
        
         scabiosaefolia
        .


Conclusions/Significance
The results of this study suggest that plant diversity confers resistance to invasion, which is mainly ascribed to the sampling effect of particular species and the complementarity effect among species on resources use.

",False,
10.1371/journal.pone.0141899,"
       PLOS ONE
      ",,"
         Debouk
        , 
         Haifa
        , 
         de Bello
        , 
         Francesco
        , 
         Sebastià
        , 
         Maria-Teresa
        , 
         Rixen
        , 
         Christian
        . 2015. Functional Trait Changes, Productivity Shifts and Vegetation Stability in Mountain Grasslands during a Short-Term Warming. 
       PLOS ONE
      . ","Functional Trait Changes, Productivity Shifts and Vegetation Stability in Mountain Grasslands during a Short-Term Warming",2015,"
         Debouk
        , 
         Haifa
        ","
         Debouk
        , 
         Haifa
        , 
         de Bello
        , 
         Francesco
        , 
         Sebastià
        , 
         Maria-Teresa
        , 
         Rixen
        , 
         Christian
        ","
      10
     (
      10
     ):
      e0141899
     ","
      10
     ","
      10
     ","
      e0141899
     ",,,False,"
Plant functional traits underlie vegetation responses to environmental changes such as global warming, and consequently influence ecosystem processes. While most of the existing studies focus on the effect of warming only on species diversity and productivity, we further investigated (i) how the structure of community plant functional traits in temperate grasslands respond to experimental warming, and (ii) whether species and functional diversity contribute to a greater stability of grasslands, in terms of vegetation composition and productivity. Intact vegetation turves were extracted from temperate subalpine grassland (highland) in the Eastern Pyrenees and transplanted into a warm continental, experimental site in Lleida, in Western Catalonia (lowland). The impacts of simulated warming on plant production and diversity, functional trait structure, and vegetation compositional stability were assessed. We observed an increase in biomass and a reduction in species and functional diversity under short-term warming. The functional structure of the grassland communities changed significantly, in terms of functional diversity and community-weighted means (CWM) for several traits. Acquisitive and fast-growing species with higher SLA, early flowering, erect growth habit, and rhizomatous strategy became dominant in the lowland. Productivity was significantly positively related to species, and to a lower extent, functional diversity, but productivity and stability after warming were more dependent on trait composition (CWM) than on diversity. The turves with more acquisitive species before warming changed less in composition after warming. Results suggest that (i) the short-term warming can lead to the dominance of acquisitive fast growing species over conservative species, thus reducing species richness, and (ii) the functional traits structure in grassland communities had a greater influence on the productivity and stability of the community under short-term warming, compared to diversity effects. In summary, short-term climate warming can greatly alter vegetation functional structure and its relation to productivity.
",False,
