xmlfile,doi,title,level,section_name,country_conf,country_predicted,start_char,end_char,latitude,longitude,resolved_placename,word_phrase,section_chars
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.21873254,USA,10581,10594,23,-102,Mexico,morphospecies,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.83596224,DEU,10843,10854,51.15921,9.48061,Kreuzeiche (german for oak and beech trees that grew together),beech trees,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.94532996,IRL,10886,10893,52.70389,-8.86417,Shannon,Shannon,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.94532996,IRL,11011,11018,52.70389,-8.86417,Shannon,Shannon,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.94532996,IRL,11099,11106,52.70389,-8.86417,Shannon,Shannon,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.20197487,TUR,11411,11443,52.70389,-8.86417,Shannon,Colletotrichum gloeosporioides 1,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.90524566,MEX,12898,12906,19.45229,-96.96148,Coatepec,Coatepec,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.90524566,MEX,13353,13361,19.14876,-96.9676,Huatusco,Huatusco,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's4'},Discussion,0.20197487,NER,14228,14242,19.14876,-96.9676,Huatusco,Vitis vinifera,15994
journal.pone.0098454.xml,10.1371/journal.pone.0098454,"Diversity and Communities of Foliar Endophytic Fungi from Different Agroecosystems of 
       
        Coffea arabica
        L. in Two Regions of Veracruz, Mexico",{'id': 's5'},Supporting Information,,,,,,,,,137
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,title,title,,,,,,,,,127
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,abstract,abstract,,,,,,,,,1274
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's1'},Introduction,0.8729099,MEX,1889,1900,19.64778,-101.17167,Residencial Mesoamérica,Mesoamerica,4069
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's1'},Introduction,0.92280996,MEX,3844,3852,17.02141,-91.59523,Lacandón,Lacandon,4069
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's1'},Introduction,0.9467072,MEX,3865,3871,23,-102,Mexico,Mexico,4069
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's1'},Introduction,0.2583928,SLV,3914,3933,23,-102,Mexico,Marqués de Comillas,4069
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.8882605,MEX,246,255,16.35,-91.41667,Selva Lacandona,Lacandona,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9379581,BLZ,824,830,17.25,-88.75,Belize,Belize,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.926337,GTM,832,841,15.5,-90.25,Republic of Guatemala,Guatemala,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9454129,MEX,847,853,23,-102,Mexico,Mexico,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.8533777,MEX,930,941,19.64778,-101.17167,Residencial Mesoamérica,Mesoamerica,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9088907,MEX,999,1007,17.02141,-91.59523,Lacandón,Lacandon,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.8533777,MEX,1020,1027,16.5,-92.5,Estado de Chiapas,Chiapas,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9454129,MEX,1029,1035,23,-102,Mexico,Mexico,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.2262038,MEX,2316,2324,23,-102,Mexico,Lacantún,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.2262038,MEX,3255,3263,23,-102,Mexico,Lacantún,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.27323872,KEN,3640,3644,23,-102,Mexico,MEXU,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9454129,MEX,3646,3657,19.42847,-99.12766,Mexico City,Mexico City,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.926337,USA,3685,3710,38.48203,-90.8241,Shaw Nature Reserve,Missouri Botanical Garden,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.8533777,MEX,5535,5542,16.5,-92.5,Estado de Chiapas,Chiapas,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9454129,MEX,5544,5550,23,-102,Mexico,Mexico,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.2000491,USA,9639,9644,23,-102,Mexico,Quinn,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.34889114,MEX,10130,10152,23,-102,Mexico,Los Tuxtlas rainforest,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9454129,MEX,10154,10160,23,-102,Mexico,Mexico,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,"{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.8882605,MEX,10460,10469,16.35,-91.41667,Selva Lacandona,Lacandona,10721
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2a'},Ethics Statement,0.9395218,MEX,224,233,16.35,-91.41667,Selva Lacandona,Lacandona,747
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.941844,BLZ,54,60,17.25,-88.75,Belize,Belize,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.9341253,GTM,62,71,15.5,-90.25,Republic of Guatemala,Guatemala,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.9468732,MEX,77,83,23,-102,Mexico,Mexico,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.8754877,MEX,160,171,19.64778,-101.17167,Residencial Mesoamérica,Mesoamerica,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.90907896,MEX,229,237,17.02141,-91.59523,Lacandón,Lacandon,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.8754877,MEX,250,257,16.5,-92.5,Estado de Chiapas,Chiapas,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.9468732,MEX,259,265,23,-102,Mexico,Mexico,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.22913632,MEX,1546,1554,23,-102,Mexico,Lacantún,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2b'},Study Area,0.22913632,MEX,2485,2493,23,-102,Mexico,Lacantún,2513
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2c'},Vegetation Sampling,0.5339668,KEN,356,360,23,-102,Mexico,MEXU,632
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2c'},Vegetation Sampling,0.96374094,MEX,362,373,19.42847,-99.12766,Mexico City,Mexico City,632
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2c'},Vegetation Sampling,0.96374094,USA,401,426,38.48203,-90.8241,Shaw Nature Reserve,Missouri Botanical Garden,632
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2d'},Data Analyses,0.88395447,MEX,1618,1625,16.5,-92.5,Estado de Chiapas,Chiapas,6804
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2d'},Data Analyses,0.94819117,MEX,1627,1633,23,-102,Mexico,Mexico,6804
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2d'},Data Analyses,0.17837727,USA,5722,5727,23,-102,Mexico,Quinn,6804
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2d'},Data Analyses,0.33312684,MEX,6213,6235,23,-102,Mexico,Los Tuxtlas rainforest,6804
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2d'},Data Analyses,0.94819117,MEX,6237,6243,23,-102,Mexico,Mexico,6804
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's2d'},Data Analyses,0.9307741,MEX,6543,6552,16.35,-91.41667,Selva Lacandona,Lacandona,6804
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.171945,IDN,164,168,16.35,-91.41667,Selva Lacandona,± SD,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.83698857,MEX,665,672,16.5,-92.5,Estado de Chiapas,Chiapas,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.94620967,MEX,674,680,23,-102,Mexico,Mexico,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.77741814,FJI,1556,1558,-17.66667,177.66667,Ba Province,BA,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.25053972,MEX,2079,2090,-17.66667,177.66667,Ba Province,Cannabaceae,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.25053972,MEX,2190,2204,-17.66667,177.66667,Ba Province,Passifloraceae,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.25053972,MEX,2629,2638,-17.66667,177.66667,Ba Province,Bravaisia,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.25053972,MEX,2706,2724,-17.66667,177.66667,Ba Province,Geonoma interrupta,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.94620967,MEX,4732,4738,23,-102,Mexico,Mexico,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.94620967,MEX,5273,5284,19.1727,-96.1332,Estacion de Biologia Tropical Los Tuxtlas Headquarters,Los Tuxtlas,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.94620967,MEX,5286,5292,23,-102,Mexico,Mexico,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.9089587,MEX,5729,5737,17.02141,-91.59523,Lacandón,Lacandon,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.94620967,MEX,5750,5756,23,-102,Mexico,Mexico,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.9089587,MEX,6231,6239,17.02141,-91.59523,Lacandón,Lacandon,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's3'},Results,0.94620967,MEX,6449,6455,23,-102,Mexico,Mexico,6991
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.94645774,MEX,2712,2718,23,-102,Mexico,Mexico,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.93939805,BRA,3013,3019,-10,-55,Federative Republic of Brazil,Brazil,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.9101179,MEX,3807,3815,17.02141,-91.59523,Lacandón,Lacandon,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.9101179,MEX,5696,5704,17.02141,-91.59523,Lacandón,Lacandon,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.94645774,MEX,6518,6524,23,-102,Mexico,Mexico,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.3337031,MEX,6540,6554,23,-102,Mexico,Gulf of Mexico,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4'},Discussion,0.9101179,MEX,6575,6583,17.02141,-91.59523,Lacandón,Lacandon,6861
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4a'},Management and Conservation Implications,0.92798114,MEX,1404,1412,17.02141,-91.59523,Lacandón,Lacandon,2569
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4a'},Management and Conservation Implications,0.94819117,MEX,2226,2232,23,-102,Mexico,Mexico,2569
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4a'},Management and Conservation Implications,0.33312684,MEX,2248,2262,23,-102,Mexico,Gulf of Mexico,2569
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's4a'},Management and Conservation Implications,0.92798114,MEX,2283,2291,17.02141,-91.59523,Lacandón,Lacandon,2569
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.92280996,MEX,157,165,17.02141,-91.59523,Lacandón,Lacandon,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.8729099,MEX,178,185,16.5,-92.5,Estado de Chiapas,Chiapas,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.9467072,MEX,187,193,23,-102,Mexico,Mexico,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.92280996,MEX,230,238,17.02141,-91.59523,Lacandón,Lacandon,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.8729099,MEX,257,264,16.5,-92.5,Estado de Chiapas,Chiapas,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.9467072,MEX,266,272,23,-102,Mexico,Mexico,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.92280996,MEX,489,497,17.02141,-91.59523,Lacandón,Lacandon,524
journal.pone.0098931.xml,10.1371/journal.pone.0098931,Conserving Tropical Tree Diversity and Forest Structure: The Value of Small Rainforest Patches in Moderately-Managed Landscapes,{'id': 's5'},Supporting Information,0.9467072,MEX,510,516,23,-102,Mexico,Mexico,524
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",title,title,0.24821267,VIR,98,117,23,-102,Mexico,a Natural Grassland,135
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",title,title,0.24821267,CHN,121,135,23,-102,Mexico,Southern China,135
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",abstract,abstract,,,,,,,,,1630
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",{'id': 's1'},Introduction,0.6455841,CHN,31,36,30.52047,114.39637,China University of Geosciences,China,3980
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",{'id': 's1'},Introduction,0.6455841,CHN,488,493,30.52047,114.39637,China University of Geosciences,China,3980
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",{'id': 's1'},Introduction,0.6455841,CHN,665,670,30.52047,114.39637,China University of Geosciences,China,3980
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China",{'id': 's1'},Introduction,0.941844,AUS,1329,1338,-25,135,Commonwealth of Australia,Australia,3980
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China","{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.2353872,VIR,145,167,-25,135,Commonwealth of Australia,Three Gorges Reservoir,6607
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China","{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.6875819,CHN,171,176,30.52047,114.39637,China University of Geosciences,China,6607
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China","{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.8529636,SEN,2517,2521,15.448,-16.2373,Bari Diame Cissé,diam,6607
journal.pone.0099385.xml,10.1371/journal.pone.0099385,"Effects of Fertilization and Clipping on Carbon, Nitrogen Storage, and Soil Microbial Activity in a Natural Grassland in Southern China","{'id': 's2', 'sec-type': 'materials|methods'}",Materials and Methods,0.9424436,USA,4108,4115,37.66882,-122.0808,Hayward,Hayward,6607
