doi,publisher_name,publisher_abbreviation,citation,title,publish_year,first_author,authors_list,volume_issue_pages,volume,issue,start_page,end_page,keywords_list,no_keywords_list,abstract,no_abstract,url
10.1371/journal.pone.0119922,"
       PLOS ONE
      ",,"
         Large
        , 
         Scott I.
        , 
         Fay
        , 
         Gavin
        , 
         Friedland
        , 
         Kevin D.
        , 
         Link
        , 
         Jason S.
        , 
         Bianchi
        , 
         Carlo Nike
        . 2015. Quantifying Patterns of Change in Marine Ecosystem Response to Multiple Pressures. 
       PLOS ONE
      . ",Quantifying Patterns of Change in Marine Ecosystem Response to Multiple Pressures,2015,"
         Large
        , 
         Scott I.
        ","
         Large
        , 
         Scott I.
        , 
         Fay
        , 
         Gavin
        , 
         Friedland
        , 
         Kevin D.
        , 
         Link
        , 
         Jason S.
        , 
         Bianchi
        , 
         Carlo Nike
        ","
      10
     (
      3
     ):
      e0119922
     ","
      10
     ","
      3
     ","
      e0119922
     ",,,False,"
The ability to understand and ultimately predict ecosystem response to multiple pressures is paramount to successfully implement ecosystem-based management. Thresholds shifts and nonlinear patterns in ecosystem responses can be used to determine reference points that identify levels of a pressure that may drastically alter ecosystem status, which can inform management action. However, quantifying ecosystem reference points has proven elusive due in large part to the multi-dimensional nature of both ecosystem pressures and ecosystem responses. We used ecological indicators, synthetic measures of ecosystem status and functioning, to enumerate important ecosystem attributes and to reduce the complexity of the Northeast Shelf Large Marine Ecosystem (NES LME). Random forests were used to quantify the importance of four environmental and four anthropogenic pressure variables to the value of ecological indicators, and to quantify shifts in aggregate ecological indicator response along pressure gradients. Anthropogenic pressure variables were critical defining features and were able to predict an average of 8-13% (up to 25-66% for individual ecological indicators) of the variation in ecological indicator values, whereas environmental pressures were able to predict an average of 1-5 % (up to 9-26% for individual ecological indicators) of ecological indicator variation. Each pressure variable predicted a different suite of ecological indicator’s variation and the shapes of ecological indicator responses along pressure gradients were generally nonlinear. Threshold shifts in ecosystem response to exploitation, the most important pressure variable, occurred when commercial landings were 20 and 60% of total surveyed biomass. Although present, threshold shifts in ecosystem response to environmental pressures were much less important, which suggests that anthropogenic pressures have significantly altered the ecosystem structure and functioning of the NES LME. Gradient response curves provide ecologically informed transformations of pressure variables to explain patterns of ecosystem structure and functioning. By concurrently identifying thresholds for a suite of ecological indicator responses to multiple pressures, we demonstrate that ecosystem reference points can be evaluated and used to support ecosystem-based management.
",False,
10.1371/journal.pone.0121444,"
       PLOS ONE
      ",,"
         van Breugel
        , 
         Paulo
        , 
         Kindt
        , 
         Roeland
        , 
         Lillesø
        , 
         Jens-Peter Barnekow
        , 
         van Breugel
        , 
         Michiel
        , 
         Jenkins
        , 
         Clinton N
        . 2015. Environmental Gap Analysis to Prioritize Conservation Efforts in Eastern Africa. 
       PLOS ONE
      . ",Environmental Gap Analysis to Prioritize Conservation Efforts in Eastern Africa,2015,"
         van Breugel
        , 
         Paulo
        ","
         van Breugel
        , 
         Paulo
        , 
         Kindt
        , 
         Roeland
        , 
         Lillesø
        , 
         Jens-Peter Barnekow
        , 
         van Breugel
        , 
         Michiel
        , 
         Jenkins
        , 
         Clinton N
        ","
      10
     (
      4
     ):
      e0121444
     ","
      10
     ","
      4
     ","
      e0121444
     ",,,False,"
Countries in eastern Africa have set aside significant proportions of their land for protection. But are these areas representative of the diverse range of species and habitats found in the region? And do conservation efforts include areas where the state of biodiversity is likely to deteriorate without further interventions? Various studies have addressed these questions at global and continental scales. However, meaningful conservation decisions are required at finer geographical scales. To operate more effectively at the national level, finer scale baseline data on species and on higher levels of biological organization such as the eco-regions are required, among other factors. Here we adopted a recently developed high-resolution potential natural vegetation (PNV) map for eastern Africa as a baseline to more effectively identify conservation priorities. We examined how well different potential natural vegetations (PNVs) are represented in the protected area (PA) network of eastern Africa and used a multivariate environmental similarity index to evaluate biases in PA versus PNV coverage. We additionally overlaid data of anthropogenic factors that potentially influence the natural vegetation to assess the level of threat to different PNVs. Our results indicate substantial differences in the conservation status of PNVs. In addition, particular PNVs in which biodiversity protection and ecological functions are at risk due to human influences are revealed. The data and approach presented here provide a step forward in developing more transparent and better informed translation from global priorities to regional or national implementation in eastern Africa, and are valid for other geographic regions.
",False,
10.1371/journal.pone.0123030,"
       PLOS ONE
      ",,"
         Silva
        , 
         Pedro Giovâni da
        , 
         Hernández
        , 
         Malva Isabel Medina
        , 
         Guichard
        , 
         Frédéric
        . 2015. Scale-Dependence of Processes Structuring Dung Beetle Metacommunities Using Functional Diversity and Community Deconstruction Approaches. 
       PLOS ONE
      . ",Scale-Dependence of Processes Structuring Dung Beetle Metacommunities Using Functional Diversity and Community Deconstruction Approaches,2015,"
         Silva
        , 
         Pedro Giovâni da
        ","
         Silva
        , 
         Pedro Giovâni da
        , 
         Hernández
        , 
         Malva Isabel Medina
        , 
         Guichard
        , 
         Frédéric
        ","
      10
     (
      3
     ):
      e0123030
     ","
      10
     ","
      3
     ","
      e0123030
     ",,,False,"
Community structure is driven by mechanisms linked to environmental, spatial and temporal processes, which have been successfully addressed using metacommunity framework. The relative importance of processes shaping community structure can be identified using several different approaches. Two approaches that are increasingly being used are functional diversity and community deconstruction. Functional diversity is measured using various indices that incorporate distinct community attributes. Community deconstruction is a way to disentangle species responses to ecological processes by grouping species with similar traits. We used these two approaches to determine whether they are improvements over traditional measures (e.g., species composition, abundance, biomass) for identification of the main processes driving dung beetle (Scarabaeinae) community structure in a fragmented mainland-island landscape in southern Brazilian Atlantic Forest. We sampled five sites in each of four large forest areas, two on the mainland and two on the island. Sampling was performed in 2012 and 2013. We collected abundance and biomass data from 100 sampling points distributed over 20 sampling sites. We studied environmental, spatial and temporal effects on dung beetle community across three spatial scales, i.e., between sites, between areas and mainland-island. The γ-diversity based on species abundance was mainly attributed to β-diversity as a consequence of the increase in mean α- and β-diversity between areas. Variation partitioning on abundance, biomass and functional diversity showed scale-dependence of processes structuring dung beetle metacommunities. We identified two major groups of responses among 17 functional groups. In general, environmental filters were important at both local and regional scales. Spatial factors were important at the intermediate scale. Our study supports the notion of scale-dependence of environmental, spatial and temporal processes in the distribution and functional organization of Scarabaeinae beetles. We conclude that functional diversity may be used as a complementary approach to traditional measures, and that community deconstruction allows sufficient disentangling of responses of different trait-based groups.
",False,
10.1371/journal.pone.0123160,"
       PLOS ONE
      ",,"
         Zhang
        , 
         Tao
        , 
         Guo
        , 
         Rui
        , 
         Gao
        , 
         Song
        , 
         Guo
        , 
         Jixun
        , 
         Sun
        , 
         Wei
        , 
         Ben
        , 
         Bond-Lamberty
        . 2015. Responses of Plant Community Composition and Biomass Production to Warming and Nitrogen Deposition in a Temperate Meadow Ecosystem. 
       PLOS ONE
      . ",Responses of Plant Community Composition and Biomass Production to Warming and Nitrogen Deposition in a Temperate Meadow Ecosystem,2015,"
         Zhang
        , 
         Tao
        ","
         Zhang
        , 
         Tao
        , 
         Guo
        , 
         Rui
        , 
         Gao
        , 
         Song
        , 
         Guo
        , 
         Jixun
        , 
         Sun
        , 
         Wei
        , 
         Ben
        , 
         Bond-Lamberty
        ","
      10
     (
      4
     ):
      e0123160
     ","
      10
     ","
      4
     ","
      e0123160
     ",,,False,"
Climate change has profound influences on plant community composition and ecosystem functions. However, its effects on plant community composition and biomass production are not well understood. A four-year field experiment was conducted to examine the effects of warming, nitrogen (N) addition, and their interactions on plant community composition and biomass production in a temperate meadow ecosystem in northeast China. Experimental warming had no significant effect on plant species richness, evenness, and diversity, while N addition highly reduced the species richness and diversity. Warming tended to reduce the importance value of graminoid species but increased the value of forbs, while N addition had the opposite effect. Warming tended to increase the belowground biomass, but had an opposite tendency to decrease the aboveground biomass. The influences of warming on aboveground production were dependent upon precipitation. Experimental warming had little effect on aboveground biomass in the years with higher precipitation, but significantly suppressed aboveground biomass in dry years. Our results suggest that warming had indirect effects on plant production via its effect on the water availability. Nitrogen addition significantly increased above- and below-ground production, suggesting that N is one of the most important limiting factors determining plant productivity in the studied meadow steppe. Significant interactive effects of warming plus N addition on belowground biomass were also detected. Our observations revealed that environmental changes (warming and N deposition) play significant roles in regulating plant community composition and biomass production in temperate meadow steppe ecosystem in northeast China.
",False,
10.1371/journal.pone.0125300,"
       PLOS ONE
      ",,"
         Yan
        , 
         Hong
        , 
         Liang
        , 
         Cunzhu
        , 
         Li
        , 
         Zhiyong
        , 
         Liu
        , 
         Zhongling
        , 
         Miao
        , 
         Bailing
        , 
         He
        , 
         Chunguang
        , 
         Sheng
        , 
         Lianxi
        , 
         Lamb
        , 
         Eric Gordon
        . 2015. Impact of Precipitation Patterns on Biomass and Species Richness of Annuals in a Dry Steppe. 
       PLOS ONE
      . ",Impact of Precipitation Patterns on Biomass and Species Richness of Annuals in a Dry Steppe,2015,"
         Yan
        , 
         Hong
        ","
         Yan
        , 
         Hong
        , 
         Liang
        , 
         Cunzhu
        , 
         Li
        , 
         Zhiyong
        , 
         Liu
        , 
         Zhongling
        , 
         Miao
        , 
         Bailing
        , 
         He
        , 
         Chunguang
        , 
         Sheng
        , 
         Lianxi
        , 
         Lamb
        , 
         Eric Gordon
        ","
      10
     (
      4
     ):
      e0125300
     ","
      10
     ","
      4
     ","
      e0125300
     ",,,False,"
Annuals are an important component part of plant communities in arid and semiarid grassland ecosystems. Although it is well known that precipitation has a significant impact on productivity and species richness of community or perennials, nevertheless, due to lack of measurements, especially long-term experiment data, there is little information on how quantity and patterns of precipitation affect similar attributes of annuals. This study addresses this knowledge gap by analyzing how quantity and temporal patterns of precipitation affect aboveground biomass, interannual variation aboveground biomass, relative aboveground biomass, and species richness of annuals using a 29-year dataset from a dry steppe site at the Inner Mongolia Grassland Ecosystem Research Station. Results showed that aboveground biomass and relative aboveground biomass of annuals increased with increasing precipitation. The coefficient of variation in aboveground biomass of annuals decreased significantly with increasing annual and growing-season precipitation. Species richness of annuals increased significantly with increasing annual precipitation and growing-season precipitation. Overall, this study highlights the importance of precipitation for aboveground biomass and species richness of annuals.
",False,
10.1371/journal.pone.0127093,"
       PLOS ONE
      ",,"
         Mograbi
        , 
         Penelope J.
        , 
         Erasmus
        , 
         Barend F. N.
        , 
         Witkowski
        , 
         E. T. F.
        , 
         Asner
        , 
         Gregory P.
        , 
         Wessels
        , 
         Konrad J.
        , 
         Mathieu
        , 
         Renaud
        , 
         Knapp
        , 
         David E.
        , 
         Martin
        , 
         Roberta E.
        , 
         Main
        , 
         Russell
        , 
         Boldgiv
        , 
         Bazartseren
        . 2015. Biomass Increases Go under Cover: Woody Vegetation Dynamics in South African Rangelands. 
       PLOS ONE
      . ",Biomass Increases Go under Cover: Woody Vegetation Dynamics in South African Rangelands,2015,"
         Mograbi
        , 
         Penelope J.
        ","
         Mograbi
        , 
         Penelope J.
        , 
         Erasmus
        , 
         Barend F. N.
        , 
         Witkowski
        , 
         E. T. F.
        , 
         Asner
        , 
         Gregory P.
        , 
         Wessels
        , 
         Konrad J.
        , 
         Mathieu
        , 
         Renaud
        , 
         Knapp
        , 
         David E.
        , 
         Martin
        , 
         Roberta E.
        , 
         Main
        , 
         Russell
        , 
         Boldgiv
        , 
         Bazartseren
        ","
      10
     (
      5
     ):
      e0127093
     ","
      10
     ","
      5
     ","
      e0127093
     ",,,False,"
Woody biomass dynamics are an expression of ecosystem function, yet biomass estimates do not provide information on the spatial distribution of woody vegetation within the vertical vegetation subcanopy. We demonstrate the ability of airborne light detection and ranging (LiDAR) to measure aboveground biomass and subcanopy structure, as an explanatory tool to unravel vegetation dynamics in structurally heterogeneous landscapes. We sampled three communal rangelands in Bushbuckridge, South Africa, utilised by rural communities for fuelwood harvesting. Woody biomass estimates ranged between 9 Mg ha-1 on gabbro geology sites to 27 Mg ha-1 on granitic geology sites. Despite predictions of woodland depletion due to unsustainable fuelwood extraction in previous studies, biomass in all the communal rangelands increased between 2008 and 2012. Annual biomass productivity estimates (10–14% p.a.) were higher than previous estimates of 4% and likely a significant contributor to the previous underestimations of modelled biomass supply. We show that biomass increases are attributable to growth of vegetation <5 m in height, and that, in the high wood extraction rangeland, 79% of the changes in the vertical vegetation subcanopy are gains in the 1-3m height class. The higher the wood extraction pressure on the rangelands, the greater the biomass increases in the low height classes within the subcanopy, likely a strong resprouting response to intensive harvesting. Yet, fuelwood shortages are still occurring, as evidenced by the losses in the tall tree height class in the high extraction rangeland. Loss of large trees and gain in subcanopy shrubs could result in a structurally simple landscape with reduced functional capacity. This research demonstrates that intensive harvesting can, paradoxically, increase biomass and this has implications for the sustainability of ecosystem service provision. The structural implications of biomass increases in communal rangelands could be misinterpreted as woodland recovery in the absence of three-dimensional, subcanopy information.
",False,
10.1371/journal.pone.0128923,"
       PLOS ONE
      ",,"
         Morante-Filho
        , 
         José Carlos
        , 
         Faria
        , 
         Deborah
        , 
         Mariano-Neto
        , 
         Eduardo
        , 
         Rhodes
        , 
         Jonathan
        , 
         Gibbons
        , 
         Philip
        . 2015. Birds in Anthropogenic Landscapes: The Responses of Ecological Groups to Forest Loss in the Brazilian Atlantic Forest. 
       PLOS ONE
      . ",Birds in Anthropogenic Landscapes: The Responses of Ecological Groups to Forest Loss in the Brazilian Atlantic Forest,2015,"
         Morante-Filho
        , 
         José Carlos
        ","
         Morante-Filho
        , 
         José Carlos
        , 
         Faria
        , 
         Deborah
        , 
         Mariano-Neto
        , 
         Eduardo
        , 
         Rhodes
        , 
         Jonathan
        , 
         Gibbons
        , 
         Philip
        ","
      10
     (
      6
     ):
      e0128923
     ","
      10
     ","
      6
     ","
      e0128923
     ",,,False,"
Habitat loss is the dominant threat to biodiversity and ecosystem functioning in terrestrial environments. In this study, we used an 
       
        a priori
        classification of bird species based on their dependence on native forest habitats (forest-specialist and habitat generalists) and specific food resources (frugivores and insectivores) to evaluate their responses to forest cover reduction in landscapes in the Brazilian Atlantic Forest. From the patch-landscapes approach, we delimited 40 forest sites, and quantified the percentage of native forest within a 2 km radius around the center of each site (from 6 - 85%). At each site, we sampled birds using the point-count method. We used a null model, a generalized linear model and a four-parameter logistic model to evaluate the relationship between richness and abundance of the bird groups and the native forest amount. A piecewise model was then used to determine the threshold value for bird groups that showed nonlinear responses. The richness and abundance of the bird community as a whole were not affected by changes in forest cover in this region. However, a decrease in forest cover had a negative effect on diversity of forest-specialist, frugivorous and insectivorous birds, and a positive effect on generalist birds. The species richness and abundance of all ecological groups were nonlinearly related to forest reduction and showed similar threshold values, i.e., there were abrupt changes in individuals and species numbers when forest amount was less than approximately 50%. Forest sites within landscapes with forest cover that was less than 50% contained a different bird species composition than more extensively forested sites and had fewer forest-specialist species and higher beta-diversity. Our study demonstrated the pervasive effect of forest reduction on bird communities in one of the most important hotspots for bird conservation and shows that many vulnerable species require extensive forest cover to persist.
",False,
10.1371/journal.pone.0133276,"
       PLOS ONE
      ",,"
         da Rocha
        , 
         Patrício Adriano
        , 
         Ferrari
        , 
         Stephen Francis
        , 
         Feijó
        , 
         Anderson
        , 
         Gouveia
        , 
         Sidney Feitosa
        , 
         Rebelo
        , 
         Hugo
        . 2015. Zoogeography of South American Forest-Dwelling Bats: Disjunct Distributions or Sampling Deficiencies?. 
       PLOS ONE
      . ",Zoogeography of South American Forest-Dwelling Bats: Disjunct Distributions or Sampling Deficiencies?,2015,"
         da Rocha
        , 
         Patrício Adriano
        ","
         da Rocha
        , 
         Patrício Adriano
        , 
         Ferrari
        , 
         Stephen Francis
        , 
         Feijó
        , 
         Anderson
        , 
         Gouveia
        , 
         Sidney Feitosa
        , 
         Rebelo
        , 
         Hugo
        ","
      10
     (
      7
     ):
      e0133276
     ","
      10
     ","
      7
     ","
      e0133276
     ",,,False,"
Many forest-dwelling bats are purported to be widespread in South America, although records are scant from the vast diagonal belt of dry ecosystems that straddles the continent, implying possible sampling deficiencies. Here, we investigate this possibility in the case of four species of bat (
       
        Centronycteris maximiliani
       , 
       
        Lampronycteris brachyotis
       , 
       
        Peropteryx kappleri
        and 
       
        Trinycteris nicefori
       ), evaluating whether their disjunct present-day distributions reflect their true zoogeographic characteristics or the subsampling of intermediate zones. We use environmental niche modelling (ENM) in an ensemble approach, combining four different modeling techniques, and using niche descriptors based on climatic and remote sensing data, to estimate the potential distribution of the four species. The models indicate that all four species have disjunct distributions in the Amazon and Atlantic forest biomes. The one possible exception is 
       
        P
       . 
       
        kappleri
       , which the models indicated might potentially occur in humid forest enclaves in western Brazil and eastern Bolivia. The present-day distribution of the species may date back to the Plio-Pleistocene, when the forested biomes of South America were more extensive and connected. Further studies of different chiropteran lineages may provide additional insights into the historic processes of faunal interchange between the Amazon and Atlantic forest biomes.
",False,
10.1371/journal.pone.0134560,"
       PLOS ONE
      ",,"
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Du
        , 
         Guo-Zhen
        , 
         Hu
        , 
         Shuijin
        . 2015. Niche and Neutral Processes Together Determine Diversity Loss in Response to Fertilization in an Alpine Meadow Community. 
       PLOS ONE
      . ",Niche and Neutral Processes Together Determine Diversity Loss in Response to Fertilization in an Alpine Meadow Community,2015,"
         Li
        , 
         Wei
        ","
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Du
        , 
         Guo-Zhen
        , 
         Hu
        , 
         Shuijin
        ","
      10
     (
      8
     ):
      e0134560
     ","
      10
     ","
      8
     ","
      e0134560
     ",,,False,"
Fertilization via nutrient deposition and agricultural inputs is one of the most important factors driving decreases in plant diversity. However, we still do not fully understand which processes (niche process or neutral process) are more important in leading to decreases in plant diversity caused by fertilization. A hypothesis-based approach was used to test the relative importance of niche versus neutral processes along a fertilization gradient in an alpine meadow community on the eastern Tibetan plateau, China. Niche overlap values were calculated for species biomass, and the null model was used to generate the values of niche overlap expected at random. A linear regression modeling was used to evaluate the relationship between functional traits (specific leaf area, leaf dry matter content, and leaf total nitrogen concentration) and species relative abundance. Our results demonstrated that observed niche overlap for species biomass was significantly higher than expected at lower fertilization gradients. Moreover, we also found a significantly negative correlation between species relative abundance and specific leaf area and leaf dry matter content, but a significantly positive correlation between relative abundance and leaf nitrogen concentration at lower fertilization gradients. However, these relationships were not significant at higher fertilization gradients. We concluded that community assembly is dynamic progression along the environmental gradients, and niche and neutral processes may together determine species diversity loss in response to fertilization.
",False,
10.1371/journal.pone.0134665,"
       PLOS ONE
      ",,"
         Adhikari
        , 
         Dibyendu
        , 
         Tiwary
        , 
         Raghuvar
        , 
         Barik
        , 
         Saroj Kanta
        , 
         Adam
        , 
         Paul
        . 2015. Modelling Hotspots for Invasive Alien Plants in India. 
       PLOS ONE
      . ",Modelling Hotspots for Invasive Alien Plants in India,2015,"
         Adhikari
        , 
         Dibyendu
        ","
         Adhikari
        , 
         Dibyendu
        , 
         Tiwary
        , 
         Raghuvar
        , 
         Barik
        , 
         Saroj Kanta
        , 
         Adam
        , 
         Paul
        ","
      10
     (
      7
     ):
      e0134665
     ","
      10
     ","
      7
     ","
      e0134665
     ",,,False,"
Identification of invasion hotspots that support multiple invasive alien species (IAS) is a pre-requisite for control and management of invasion. However, till recently it remained a methodological challenge to precisely determine such invasive hotspots. We identified the hotspots of alien species invasion in India through Ecological Niche Modelling (ENM) using species occurrence data from the Global Biodiversity Information Facility (GBIF). The predicted area of invasion for selected species were classified into 4 categories based on number of model agreements for a region i.e. high, medium, low and very low. About 49% of the total geographical area of India was predicted to be prone to invasion at moderate to high levels of climatic suitability. The intersection of anthropogenic biomes and ecoregions with the regions of 'high' climatic suitability was classified as hotspot of alien plant invasion. Nineteen of 47 ecoregions of India, harboured such hotspots. Most ecologically sensitive regions of India, including the 'biodiversity hotspots' and coastal regions coincide with invasion hotspots, indicating their vulnerability to alien plant invasion. Besides demonstrating the usefulness of ENM and open source data for IAS management, the present study provides a knowledge base for guiding the formulation of an effective policy and management strategy for controlling the invasive alien species.
",False,
10.1371/journal.pone.0135917,"
       PLOS ONE
      ",,"
         Brandt
        , 
         Erika C.
        , 
         Petersen
        , 
         John E.
        , 
         Grossman
        , 
         Jake J.
        , 
         Allen
        , 
         George A.
        , 
         Benzing
        , 
         David H.
        , 
         Liu
        , 
         Jian
        . 2015. Relationships between Spatial Metrics and Plant Diversity in Constructed Freshwater Wetlands. 
       PLOS ONE
      . ",Relationships between Spatial Metrics and Plant Diversity in Constructed Freshwater Wetlands,2015,"
         Brandt
        , 
         Erika C.
        ","
         Brandt
        , 
         Erika C.
        , 
         Petersen
        , 
         John E.
        , 
         Grossman
        , 
         Jake J.
        , 
         Allen
        , 
         George A.
        , 
         Benzing
        , 
         David H.
        , 
         Liu
        , 
         Jian
        ","
      10
     (
      8
     ):
      e0135917
     ","
      10
     ","
      8
     ","
      e0135917
     ",,,False,"
The diversity of plant species and their distribution in space are both thought to have important effects on the function of wetland ecosystems. However, knowledge of the relationships between plant species and spatial diversity remains incomplete. In this study, we investigated relationships between spatial pattern and plant species diversity over a five year period following the initial restoration of experimental wetland ecosystems. In 2003, six identical and hydrologically-isolated 0.18 ha wetland “cells” were constructed in former farmland in northeast Ohio. The systems were subjected to planting treatments that resulted in different levels of vascular plant species diversity among cells. Plant species diversity was assessed through annual inventories. Plant spatial pattern was assessed by digitizing low-altitude aerial photographs taken at the same time as the inventories. Diversity metrics derived from the inventories were significantly related to certain spatial metrics derived from the photographs, including cover type diversity and contagion. We found that wetlands with high cover type diversity harbor higher plant species diversity than wetlands with fewer types of patches. We also found significant relationships between plant species diversity and spatial patterning of patch types, but the direction of the effect differed depending on the diversity metric used. Links between diversity and spatial pattern observed in this study suggest that high-resolution aerial imagery may provide wetland scientists with a useful tool for assessing plant diversity.
",False,
10.1371/journal.pone.0136040,"
       PLOS ONE
      ",,"
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Guo
        , 
         Liang
        , 
         Jing
        , 
         Guang-Hua
        , 
         Zhao
        , 
         Jie
        , 
         Du
        , 
         Guo-Zhen
        , 
         Miki
        , 
         Takeshi
        . 2015. Plant Functional Diversity Can Be Independent of Species Diversity: Observations Based on the Impact of 4-Yrs of Nitrogen and Phosphorus Additions in an Alpine Meadow. 
       PLOS ONE
      . ",Plant Functional Diversity Can Be Independent of Species Diversity: Observations Based on the Impact of 4-Yrs of Nitrogen and Phosphorus Additions in an Alpine Meadow,2015,"
         Li
        , 
         Wei
        ","
         Li
        , 
         Wei
        , 
         Cheng
        , 
         Ji-Min
        , 
         Yu
        , 
         Kai-Liang
        , 
         Epstein
        , 
         Howard E.
        , 
         Guo
        , 
         Liang
        , 
         Jing
        , 
         Guang-Hua
        , 
         Zhao
        , 
         Jie
        , 
         Du
        , 
         Guo-Zhen
        , 
         Miki
        , 
         Takeshi
        ","
      10
     (
      8
     ):
      e0136040
     ","
      10
     ","
      8
     ","
      e0136040
     ",,,False,"
Past studies have widely documented the decrease in species diversity in response to addition of nutrients, however functional diversity is often independent from species diversity. In this study, we conducted a field experiment to examine the effect of nitrogen and phosphorus fertilization ((NH4)2 HPO4) at 0, 15, 30 and 60 g m-2 yr-1 (F0, F15, F30 and F60) after 4 years of continuous fertilization on functional diversity and species diversity, and its relationship with productivity in an alpine meadow community on the Tibetan Plateau. To this purpose, three community-weighted mean trait values (specific leaf area, SLA; mature plant height, MPH; and seed size, SS) for 30 common species in each fertilization level were determined; three components of functional diversity (functional richness, FRic; functional evenness, FEve; and Rao’s index of quadratic entropy, FRao) were quantified. Our results showed that: (i) species diversity sharply decreased, but functional diversity remained stable with fertilization; (ii) community-weighted mean traits (SLA and MPH) had a significant increase along the fertilization level; (iii) aboveground biomass was not correlated with functional diversity, but it was significantly correlated with species diversity and MPH. Our results suggest that decreases in species diversity due to fertilization do not result in corresponding changes in functional diversity. Functional identity of species may be more important than functional diversity in influencing aboveground productivity in this alpine meadow community, and our results also support the mass ratio hypothesis; that is, the traits of the dominant species influenced the community biomass production.
",False,
10.1371/journal.pone.0137569,"
       PLOS ONE
      ",,"
         Urrutia-Jalabert
        , 
         Rocio
        , 
         Malhi
        , 
         Yadvinder
        , 
         Lara
        , 
         Antonio
        , 
         Bruun
        , 
         Hans Henrik
        . 2015. The Oldest, Slowest Rainforests in the World? Massive Biomass and Slow Carbon Dynamics of 
       
        Fitzroya cupressoides
        Temperate Forests in Southern Chile. 
       PLOS ONE
      . ","The Oldest, Slowest Rainforests in the World? Massive Biomass and Slow Carbon Dynamics of 
       
        Fitzroya cupressoides
        Temperate Forests in Southern Chile",2015,"
         Urrutia-Jalabert
        , 
         Rocio
        ","
         Urrutia-Jalabert
        , 
         Rocio
        , 
         Malhi
        , 
         Yadvinder
        , 
         Lara
        , 
         Antonio
        , 
         Bruun
        , 
         Hans Henrik
        ","
      10
     (
      9
     ):
      e0137569
     ","
      10
     ","
      9
     ","
      e0137569
     ",,,False,"
Old-growth temperate rainforests are, per unit area, the largest and most long-lived stores of carbon in the terrestrial biosphere, but their carbon dynamics have rarely been described. The endangered 
       
        Fitzroya cupressoides
        forests of southern South America include stands that are probably the oldest dense forest stands in the world, with long-lived trees and high standing biomass. We assess and compare aboveground biomass, and provide the first estimates of net primary productivity (NPP), carbon allocation and mean wood residence time in medium-age stands in the Alerce Costero National Park (AC) in the Coastal Range and in old-growth forests in the Alerce Andino National Park (AA) in the Andean Cordillera. Aboveground live biomass was 113–114 Mg C ha-1 and 448–517 Mg C ha-1 in AC and AA, respectively. Aboveground productivity was 3.35–3.36 Mg C ha-1 year-1 in AC and 2.22–2.54 Mg C ha-1 year-1 in AA, values generally lower than others reported for temperate wet forests worldwide, mainly due to the low woody growth of 
       
        Fitzroya
       . NPP was 4.21–4.24 and 3.78–4.10 Mg C ha-1 year-1 in AC and AA, respectively. Estimated mean wood residence time was a minimum of 539–640 years for the whole forest in the Andes and 1368–1393 years for only 
       
        Fitzroya
        in this site. Our biomass estimates for the Andes place these ecosystems among the most massive forests in the world. Differences in biomass production between sites seem mostly apparent as differences in allocation rather than productivity. Residence time estimates for 
       
        Fitzroya
        are the highest reported for any species and carbon dynamics in these forests are the slowest reported for wet forests worldwide. Although primary productivity is low in 
       
        Fitzroya
        forests, they probably act as ongoing biomass carbon sinks on long-term timescales due to their low mortality rates and exceptionally long residence times that allow biomass to be accumulated for millennia.
",False,
